Ano de eleição;Cargo;Município;Quantidade de aptos;Quantidade de abstenções;Data de carga
2022;Deputado Estadual;ARIQUEMES;69756;18303;2023-06-19 19:56:40
2022;Deputado Estadual;ARIRANHA;6959;1541;2023-06-19 19:56:40
2022;Deputado Estadual;ARIRANHA DO IVAÍ;2324;402;2023-06-19 19:56:40
2022;Deputado Estadual;ARMAZÉM;6536;928;2023-06-19 19:56:40
2022;Deputado Estadual;ARMAÇÃO DOS BÚZIOS;32758;7564;2023-06-19 19:56:40
2022;Deputado Estadual;ARNEIROZ;7070;1672;2023-06-19 19:56:40
2022;Deputado Estadual;AROAZES;5566;1104;2023-06-19 19:56:40
2022;Deputado Estadual;AROEIRAS;15641;2814;2023-06-19 19:56:40
2022;Deputado Estadual;AROEIRAS DO ITAIM;3679;354;2023-06-19 19:56:40
2022;Deputado Estadual;ARRAIAL;4183;813;2023-06-19 19:56:40
2022;Deputado Estadual;ARRAIAL DO CABO;32951;8718;2023-06-19 19:56:40
2022;Deputado Estadual;ARRAIAS;7824;1869;2023-06-19 19:56:40
2022;Deputado Estadual;ARROIO DO MEIO;16612;2045;2023-06-19 19:56:40
2022;Deputado Estadual;ARROIO DO PADRE;2697;313;2023-06-19 19:56:40
2022;Deputado Estadual;ARROIO DO SAL;7847;1642;2023-06-19 19:56:40
2022;Deputado Estadual;ARROIO DO TIGRE;10353;1763;2023-06-19 19:56:40
2022;Deputado Estadual;ARROIO DOS RATOS;10306;2109;2023-06-19 19:56:40
2022;Deputado Estadual;ARROIO GRANDE;14746;2800;2023-06-19 19:56:40
2022;Deputado Estadual;ARROIO TRINTA;3173;502;2023-06-19 19:56:40
2022;Deputado Estadual;ARTUR NOGUEIRA;38409;7211;2023-06-19 19:56:40
2022;Deputado Estadual;ARUANÃ;7076;2268;2023-06-19 19:56:40
2022;Deputado Estadual;ARUJÁ;71032;14199;2023-06-19 19:56:40
2022;Deputado Estadual;ARVOREDO;2445;325;2023-06-19 19:56:40
2022;Deputado Estadual;ARVOREZINHA;8652;1404;2023-06-19 19:56:40
2022;Deputado Estadual;ASCURRA;6347;1199;2023-06-19 19:56:40
2022;Deputado Estadual;ASPÁSIA;1894;398;2023-06-19 19:56:40
2022;Deputado Estadual;ASSARÉ;19886;5255;2023-06-19 19:56:40
2022;Deputado Estadual;ASSAÍ;12511;2755;2023-06-19 19:56:40
2022;Deputado Estadual;ASSIS;73870;18108;2023-06-19 19:56:40
2022;Deputado Estadual;ASSIS BRASIL;6389;1371;2023-06-19 19:56:40
2022;Deputado Estadual;ASSIS CHATEAUBRIAND;27779;5996;2023-06-19 19:56:40
2022;Deputado Estadual;ASSUNÇÃO;4128;821;2023-06-19 19:56:40
2022;Deputado Estadual;ASSUNÇÃO DO PIAUÍ;7062;1846;2023-06-19 19:56:40
2022;Deputado Estadual;ASSÚ;43395;7629;2023-06-19 19:56:40
2022;Deputado Estadual;ASTOLFO DUTRA;10796;2096;2023-06-19 19:56:40
2022;Deputado Estadual;ASTORGA;20828;4768;2023-06-19 19:56:40
2022;Deputado Estadual;ATALAIA;34901;8314;2023-06-19 19:56:40
2022;Deputado Estadual;ATALAIA DO NORTE;8961;2767;2023-06-19 19:56:40
2022;Deputado Estadual;ATALANTA;2896;385;2023-06-19 19:56:40
2022;Deputado Estadual;ATALÉIA;11334;3657;2023-06-19 19:56:40
2022;Deputado Estadual;ATIBAIA;119905;26948;2023-06-19 19:56:40
2022;Deputado Estadual;ATÍLIO VIVÁCQUA;8868;1668;2023-06-19 19:56:40
2022;Deputado Estadual;AUGUSTINÓPOLIS;12479;2417;2023-06-19 19:56:40
2022;Deputado Estadual;AUGUSTO CORRÊA;35835;7020;2023-06-19 19:56:40
2022;Deputado Estadual;AUGUSTO DE LIMA;4304;1326;2023-06-19 19:56:40
2022;Deputado Estadual;AUGUSTO PESTANA;5769;736;2023-06-19 19:56:40
2022;Deputado Estadual;AURELINO LEAL;9834;2523;2023-06-19 19:56:40
2022;Deputado Estadual;AURIFLAMA;10943;2133;2023-06-19 19:56:40
2022;Deputado Estadual;AURILÂNDIA;3201;755;2023-06-19 19:56:40
2022;Deputado Estadual;AURORA;25011;4992;2023-06-19 19:56:40
2022;Deputado Estadual;AURORA DO PARÁ;19126;4948;2023-06-19 19:56:40
2022;Deputado Estadual;AURORA DO TOCANTINS;3035;591;2023-06-19 19:56:40
2022;Deputado Estadual;AUTAZES;28953;6974;2023-06-19 19:56:40
2022;Deputado Estadual;AVANHANDAVA;7905;1858;2023-06-19 19:56:40
2022;Deputado Estadual;AVARÉ;68651;17616;2023-06-19 19:56:40
2022;Deputado Estadual;AVAÍ;4141;1003;2023-06-19 19:56:40
2022;Deputado Estadual;AVEIRO;11628;3369;2023-06-19 19:56:40
2022;Deputado Estadual;AVELINO LOPES;9235;1946;2023-06-19 19:56:40
2022;Deputado Estadual;AVELINÓPOLIS;3331;588;2023-06-19 19:56:40
2022;Deputado Estadual;AXIXÁ;9727;1388;2023-06-19 19:56:40
2022;Deputado Estadual;AXIXÁ DO TOCANTINS;8754;1632;2023-06-19 19:56:40
2022;Deputado Estadual;AÇAILÂNDIA;75811;15681;2023-06-19 19:56:40
2022;Deputado Estadual;AÇUCENA;8597;3004;2023-06-19 19:56:40
2022;Deputado Estadual;BABAÇULÂNDIA;6313;992;2023-06-19 19:56:40
2022;Deputado Estadual;BACABAL;66197;12492;2023-06-19 19:56:40
2022;Deputado Estadual;BACABEIRA;14196;2289;2023-06-19 19:56:40
2022;Deputado Estadual;BACURI;14333;4062;2023-06-19 19:56:40
2022;Deputado Estadual;BACURITUBA;5323;1432;2023-06-19 19:56:40
2022;Deputado Estadual;BADY BASSITT;14324;2950;2023-06-19 19:56:40
2022;Deputado Estadual;BAEPENDI;15487;3292;2023-06-19 19:56:40
2022;Deputado Estadual;BAGRE;15949;4071;2023-06-19 19:56:40
2022;Deputado Estadual;BAGÉ;91049;21886;2023-06-19 19:56:40
2022;Deputado Estadual;BAIANÓPOLIS;12306;2544;2023-06-19 19:56:40
2022;Deputado Estadual;BAIXA GRANDE;16131;4519;2023-06-19 19:56:40
2022;Deputado Estadual;BAIXA GRANDE DO RIBEIRO;9654;1239;2023-06-19 19:56:40
2022;Deputado Estadual;BAIXIO;5586;1218;2023-06-19 19:56:40
2022;Deputado Estadual;BAIXO GUANDU;23922;5301;2023-06-19 19:56:40
2022;Deputado Estadual;BAIÃO;26479;5340;2023-06-19 19:56:40
2022;Deputado Estadual;BALBINOS;1529;399;2023-06-19 19:56:40
2022;Deputado Estadual;BALDIM;7112;1538;2023-06-19 19:56:40
2022;Deputado Estadual;BALIZA;2864;696;2023-06-19 19:56:40
2022;Deputado Estadual;BALNEÁRIO ARROIO DO SILVA;11543;2876;2023-06-19 19:56:40
2022;Deputado Estadual;BALNEÁRIO BARRA DO SUL;10844;2741;2023-06-19 19:56:40
2022;Deputado Estadual;BALNEÁRIO CAMBORIÚ;101878;21527;2023-06-19 19:56:40
2022;Deputado Estadual;BALNEÁRIO GAIVOTA;10501;2484;2023-06-19 19:56:40
2022;Deputado Estadual;BALNEÁRIO PINHAL;9821;2677;2023-06-19 19:56:40
2022;Deputado Estadual;BALNEÁRIO PIÇARRAS;18439;4028;2023-06-19 19:56:40
2022;Deputado Estadual;BALNEÁRIO RINCÃO;12415;2842;2023-06-19 19:56:40
2022;Deputado Estadual;BALSA NOVA;11577;2016;2023-06-19 19:56:40
2022;Deputado Estadual;BALSAS;64291;13814;2023-06-19 19:56:40
2022;Deputado Estadual;BAMBUÍ;19068;4590;2023-06-19 19:56:40
2022;Deputado Estadual;BANABUIÚ;14687;2348;2023-06-19 19:56:40
2022;Deputado Estadual;BANANAL;8775;2105;2023-06-19 19:56:40
2022;Deputado Estadual;BANANEIRAS;18061;3724;2023-06-19 19:56:40
2022;Deputado Estadual;BANDEIRA;4539;1297;2023-06-19 19:56:40
2022;Deputado Estadual;BANDEIRA DO SUL;5262;1112;2023-06-19 19:56:40
2022;Deputado Estadual;BANDEIRANTE;2893;508;2023-06-19 19:56:40
2022;Deputado Estadual;BANDEIRANTES;31167;6881;2023-06-19 19:56:40
2022;Deputado Estadual;BANDEIRANTES DO TOCANTINS;2636;411;2023-06-19 19:56:40
2022;Deputado Estadual;BANNACH;2940;727;2023-06-19 19:56:40
2022;Deputado Estadual;BANZAÊ;10241;1949;2023-06-19 19:56:40
2022;Deputado Estadual;BARAÚNA;25021;4538;2023-06-19 19:56:40
2022;Deputado Estadual;BARBACENA;99119;19125;2023-06-19 19:56:40
2022;Deputado Estadual;BARBALHA;47982;7897;2023-06-19 19:56:40
2022;Deputado Estadual;BARBOSA;5259;1239;2023-06-19 19:56:40
2022;Deputado Estadual;BARBOSA FERRAZ;8874;2172;2023-06-19 19:56:40
2022;Deputado Estadual;BARCARENA;94533;16763;2023-06-19 19:56:40
2022;Deputado Estadual;BARCELONA;4628;865;2023-06-19 19:56:40
2022;Deputado Estadual;BARCELOS;11790;4241;2023-06-19 19:56:40
2022;Deputado Estadual;BARIRI;25217;6398;2023-06-19 19:56:40
2022;Deputado Estadual;BARRA;38601;10683;2023-06-19 19:56:40
2022;Deputado Estadual;BARRA BONITA;31943;6977;2023-06-19 19:56:40
2022;Deputado Estadual;BARRA D'ALCÂNTARA;3393;731;2023-06-19 19:56:40
2022;Deputado Estadual;BARRA DA ESTIVA;20046;3256;2023-06-19 19:56:40
2022;Deputado Estadual;BARRA DE GUABIRABA;9800;1464;2023-06-19 19:56:40
2022;Deputado Estadual;BARRA DE SANTA ROSA;10662;2002;2023-06-19 19:56:40
2022;Deputado Estadual;BARRA DE SANTANA;7426;1275;2023-06-19 19:56:40
2022;Deputado Estadual;BARRA DE SANTO ANTÔNIO;12527;2810;2023-06-19 19:56:40
2022;Deputado Estadual;BARRA DE SÃO FRANCISCO;33757;9352;2023-06-19 19:56:40
2022;Deputado Estadual;BARRA DE SÃO MIGUEL;12996;1943;2023-06-19 19:56:40
2022;Deputado Estadual;BARRA DO BUGRES;24062;6176;2023-06-19 19:56:40
2022;Deputado Estadual;BARRA DO CHAPÉU;4795;1159;2023-06-19 19:56:40
2022;Deputado Estadual;BARRA DO CHOÇA;29566;7236;2023-06-19 19:56:40
2022;Deputado Estadual;BARRA DO CORDA;60402;13627;2023-06-19 19:56:40
2022;Deputado Estadual;BARRA DO GARÇAS;47582;13360;2023-06-19 19:56:40
2022;Deputado Estadual;BARRA DO GUARITA;2544;465;2023-06-19 19:56:40
2022;Deputado Estadual;BARRA DO JACARÉ;2621;450;2023-06-19 19:56:40
2022;Deputado Estadual;BARRA DO MENDES;12801;2925;2023-06-19 19:56:40
2022;Deputado Estadual;BARRA DO OURO;3599;689;2023-06-19 19:56:40
2022;Deputado Estadual;BARRA DO PIRAÍ;70414;16068;2023-06-19 19:56:40
2022;Deputado Estadual;BARRA DO QUARAÍ;3078;730;2023-06-19 19:56:40
2022;Deputado Estadual;BARRA DO RIBEIRO;10319;2220;2023-06-19 19:56:40
2022;Deputado Estadual;BARRA DO RIO AZUL;1735;220;2023-06-19 19:56:40
2022;Deputado Estadual;BARRA DO ROCHA;4189;1131;2023-06-19 19:56:40
2022;Deputado Estadual;BARRA DO TURVO;7233;2650;2023-06-19 19:56:40
2022;Deputado Estadual;BARRA DOS COQUEIROS;25152;5230;2023-06-19 19:56:40
2022;Deputado Estadual;BARRA FUNDA;2671;370;2023-06-19 19:56:40
2022;Deputado Estadual;BARRA LONGA;5772;1376;2023-06-19 19:56:40
2022;Deputado Estadual;BARRA MANSA;135603;27853;2023-06-19 19:56:40
2022;Deputado Estadual;BARRA VELHA;26940;7160;2023-06-19 19:56:40
2022;Deputado Estadual;BARRACÃO;11889;2323;2023-06-19 19:56:40
2022;Deputado Estadual;BARRAS;36351;7789;2023-06-19 19:56:40
2022;Deputado Estadual;BARREIRA;17606;2341;2023-06-19 19:56:40
2022;Deputado Estadual;BARREIRAS;103595;18510;2023-06-19 19:56:40
2022;Deputado Estadual;BARREIRAS DO PIAUÍ;3491;844;2023-06-19 19:56:40
2022;Deputado Estadual;BARREIRINHA;21076;4337;2023-06-19 19:56:40
2022;Deputado Estadual;BARREIRINHAS;45802;7802;2023-06-19 19:56:40
2022;Deputado Estadual;BARREIROS;30829;7335;2023-06-19 19:56:40
2022;Deputado Estadual;BARRETOS;90889;24742;2023-06-19 19:56:40
2022;Deputado Estadual;BARRINHA;24530;5010;2023-06-19 19:56:40
2022;Deputado Estadual;BARRO;16665;3922;2023-06-19 19:56:40
2022;Deputado Estadual;BARRO ALTO;20556;4583;2023-06-19 19:56:40
2022;Deputado Estadual;BARRO DURO;5888;1322;2023-06-19 19:56:40
2022;Deputado Estadual;BARRO PRETO;6091;1562;2023-06-19 19:56:40
2022;Deputado Estadual;BARROCAS;13725;2443;2023-06-19 19:56:40
2022;Deputado Estadual;BARROLÂNDIA;4461;802;2023-06-19 19:56:40
2022;Deputado Estadual;BARROQUINHA;13896;2669;2023-06-19 19:56:40
2022;Deputado Estadual;BARROS CASSAL;8416;1624;2023-06-19 19:56:40
2022;Deputado Estadual;BARROSO;17356;3345;2023-06-19 19:56:40
2022;Deputado Estadual;BARUERI;279166;54325;2023-06-19 19:56:40
2022;Deputado Estadual;BARÃO;4943;537;2023-06-19 19:56:40
2022;Deputado Estadual;BARÃO DE ANTONINA;2786;688;2023-06-19 19:56:40
2022;Deputado Estadual;BARÃO DE COCAIS;24712;4945;2023-06-19 19:56:40
2022;Deputado Estadual;BARÃO DE COTEGIPE;5400;732;2023-06-19 19:56:40
2022;Deputado Estadual;BARÃO DE GRAJAÚ;15010;3627;2023-06-19 19:56:40
2022;Deputado Estadual;BARÃO DE MELGAÇO;6133;1138;2023-06-19 19:56:40
2022;Deputado Estadual;BARÃO DE MONTE ALTO;5511;1200;2023-06-19 19:56:40
2022;Deputado Estadual;BARÃO DO TRIUNFO;4469;667;2023-06-19 19:56:40
2022;Deputado Estadual;BASTOS;18084;4437;2023-06-19 19:56:40
2022;Deputado Estadual;BATAGUASSU;19309;5212;2023-06-19 19:56:40
2022;Deputado Estadual;BATALHA;35327;8860;2023-06-19 19:56:40
2022;Deputado Estadual;BATATAIS;44987;10607;2023-06-19 19:56:40
2022;Deputado Estadual;BATAYPORÃ;8158;1932;2023-06-19 19:56:40
2022;Deputado Estadual;BATURITÉ;26622;4254;2023-06-19 19:56:40
2022;Deputado Estadual;BAURU;280158;63930;2023-06-19 19:56:40
2022;Deputado Estadual;BAYEUX;73208;10496;2023-06-19 19:56:40
2022;Deputado Estadual;BAÍA DA TRAIÇÃO;7342;1230;2023-06-19 19:56:40
2022;Deputado Estadual;BAÍA FORMOSA;7112;1460;2023-06-19 19:56:40
2022;Deputado Estadual;BEBEDOURO;59974;15052;2023-06-19 19:56:40
2022;Deputado Estadual;BEBERIBE;44993;7968;2023-06-19 19:56:40
2022;Deputado Estadual;BELA CRUZ;20209;3830;2023-06-19 19:56:40
2022;Deputado Estadual;BELA VISTA;16255;4309;2023-06-19 19:56:40
2022;Deputado Estadual;BELA VISTA DA CAROBA;2959;471;2023-06-19 19:56:40
2022;Deputado Estadual;BELA VISTA DE GOIÁS;23265;5770;2023-06-19 19:56:40
2022;Deputado Estadual;BELA VISTA DE MINAS;7948;1418;2023-06-19 19:56:40
2022;Deputado Estadual;BELA VISTA DO MARANHÃO;10321;2875;2023-06-19 19:56:40
2022;Deputado Estadual;BELA VISTA DO PARAÍSO;12524;2613;2023-06-19 19:56:40
2022;Deputado Estadual;BELA VISTA DO PIAUÍ;3379;298;2023-06-19 19:56:40
2022;Deputado Estadual;BELA VISTA DO TOLDO;5115;859;2023-06-19 19:56:40
2022;Deputado Estadual;BELFORD ROXO;338360;75064;2023-06-19 19:56:40
2022;Deputado Estadual;BELMIRO BRAGA;3008;561;2023-06-19 19:56:40
2022;Deputado Estadual;BELMONTE;18519;4821;2023-06-19 19:56:40
2022;Deputado Estadual;BELO CAMPO;16441;4268;2023-06-19 19:56:40
2022;Deputado Estadual;BELO HORIZONTE;2007576;437215;2023-06-19 19:56:40
2022;Deputado Estadual;BELO JARDIM;62286;13364;2023-06-19 19:56:40
2022;Deputado Estadual;BELO MONTE;6026;1386;2023-06-19 19:56:40
2022;Deputado Estadual;BELO ORIENTE;19792;4930;2023-06-19 19:56:40
2022;Deputado Estadual;BELO VALE;8004;1470;2023-06-19 19:56:40
2022;Deputado Estadual;BELTERRA;15069;2819;2023-06-19 19:56:40
2022;Deputado Estadual;BELÁGUA;7010;1035;2023-06-19 19:56:40
2022;Deputado Estadual;BELÉM;1082281;186156;2023-06-19 19:56:40
2022;Deputado Estadual;BELÉM DE MARIA;9649;2012;2023-06-19 19:56:40
2022;Deputado Estadual;BELÉM DO BREJO DO CRUZ;6282;1249;2023-06-19 19:56:40
2022;Deputado Estadual;BELÉM DO PIAUÍ;2962;390;2023-06-19 19:56:40
2022;Deputado Estadual;BELÉM DO SÃO FRANCISCO;15091;2930;2023-06-19 19:56:40
2022;Deputado Estadual;BENEDITINOS;9290;1556;2023-06-19 19:56:40
2022;Deputado Estadual;BENEDITO LEITE;4143;931;2023-06-19 19:56:40
2022;Deputado Estadual;BENEDITO NOVO;8241;1430;2023-06-19 19:56:40
2022;Deputado Estadual;BENEVIDES;46837;8739;2023-06-19 19:56:40
2022;Deputado Estadual;BENJAMIN CONSTANT;22241;5315;2023-06-19 19:56:40
2022;Deputado Estadual;BENJAMIN CONSTANT DO SUL;2071;392;2023-06-19 19:56:40
2022;Deputado Estadual;BENTO DE ABREU;2160;464;2023-06-19 19:56:40
2022;Deputado Estadual;BENTO FERNANDES;4807;762;2023-06-19 19:56:40
2022;Deputado Estadual;BENTO GONÇALVES;91482;16139;2023-06-19 19:56:40
2022;Deputado Estadual;BEQUIMÃO;19199;5047;2023-06-19 19:56:40
2022;Deputado Estadual;BERILO;9054;3216;2023-06-19 19:56:40
2022;Deputado Estadual;BERIZAL;3987;858;2023-06-19 19:56:40
2022;Deputado Estadual;BERNARDINO BATISTA;3146;716;2023-06-19 19:56:40
2022;Deputado Estadual;BERNARDINO DE CAMPOS;8450;2061;2023-06-19 19:56:40
2022;Deputado Estadual;BERNARDO DO MEARIM;5277;1230;2023-06-19 19:56:40
2022;Deputado Estadual;BERNARDO SAYÃO;3388;597;2023-06-19 19:56:40
2022;Deputado Estadual;BERTIOGA;48181;12092;2023-06-19 19:56:40
2022;Deputado Estadual;BERTOLÍNIA;4509;715;2023-06-19 19:56:40
2022;Deputado Estadual;BERTÓPOLIS;4278;1186;2023-06-19 19:56:40
2022;Deputado Estadual;BERURI;13827;3408;2023-06-19 19:56:40
2022;Deputado Estadual;BETIM;291073;43584;2023-06-19 19:56:40
2022;Deputado Estadual;BETÂNIA;10491;3058;2023-06-19 19:56:40
2022;Deputado Estadual;BETÂNIA DO PIAUÍ;5314;759;2023-06-19 19:56:40
2022;Deputado Estadual;BEZERROS;46441;7226;2023-06-19 19:56:40
2022;Deputado Estadual;BIAS FORTES;3749;805;2023-06-19 19:56:40
2022;Deputado Estadual;BICAS;11623;2672;2023-06-19 19:56:40
2022;Deputado Estadual;BIGUAÇU;52984;9908;2023-06-19 19:56:40
2022;Deputado Estadual;BILAC;6407;1435;2023-06-19 19:56:40
2022;Deputado Estadual;BIQUINHAS;2461;490;2023-06-19 19:56:40
2022;Deputado Estadual;BIRIGUI;89199;19881;2023-06-19 19:56:40
2022;Deputado Estadual;BIRITIBA MIRIM;23966;5157;2023-06-19 19:56:40
2022;Deputado Estadual;BIRITINGA;12526;2523;2023-06-19 19:56:40
2022;Deputado Estadual;BITURUNA;12089;2037;2023-06-19 19:56:40
2022;Deputado Estadual;BLUMENAU;261691;45667;2023-06-19 19:56:40
2022;Deputado Estadual;BOA ESPERANÇA;46796;10785;2023-06-19 19:56:40
2022;Deputado Estadual;BOA ESPERANÇA DO IGUAÇU;2274;289;2023-06-19 19:56:40
2022;Deputado Estadual;BOA ESPERANÇA DO SUL;10485;2341;2023-06-19 19:56:40
2022;Deputado Estadual;BOA HORA;6383;1333;2023-06-19 19:56:40
2022;Deputado Estadual;BOA NOVA;13979;4901;2023-06-19 19:56:40
2022;Deputado Estadual;BOA SAÚDE;7496;1293;2023-06-19 19:56:40
2022;Deputado Estadual;BOA VENTURA;5285;1260;2023-06-19 19:56:40
2022;Deputado Estadual;BOA VENTURA DE SÃO ROQUE;5042;857;2023-06-19 19:56:40
2022;Deputado Estadual;BOA VIAGEM;41026;8038;2023-06-19 19:56:40
2022;Deputado Estadual;BOA VISTA;237768;40737;2023-06-19 19:56:40
2022;Deputado Estadual;BOA VISTA DA APARECIDA;7007;1574;2023-06-19 19:56:40
2022;Deputado Estadual;BOA VISTA DAS MISSÕES;1942;358;2023-06-19 19:56:40
2022;Deputado Estadual;BOA VISTA DO BURICÁ;5517;691;2023-06-19 19:56:40
2022;Deputado Estadual;BOA VISTA DO CADEADO;2098;353;2023-06-19 19:56:40
2022;Deputado Estadual;BOA VISTA DO GURUPI;6487;1728;2023-06-19 19:56:40
2022;Deputado Estadual;BOA VISTA DO INCRA;2137;269;2023-06-19 19:56:40
2022;Deputado Estadual;BOA VISTA DO RAMOS;12708;3025;2023-06-19 19:56:40
2022;Deputado Estadual;BOA VISTA DO SUL;2493;401;2023-06-19 19:56:40
2022;Deputado Estadual;BOA VISTA DO TUPIM;14537;3517;2023-06-19 19:56:40
2022;Deputado Estadual;BOCA DA MATA;19574;5407;2023-06-19 19:56:40
2022;Deputado Estadual;BOCA DO ACRE;23007;6756;2023-06-19 19:56:40
2022;Deputado Estadual;BOCAINA;14290;2642;2023-06-19 19:56:40
2022;Deputado Estadual;BOCAINA DE MINAS;4476;946;2023-06-19 19:56:40
2022;Deputado Estadual;BOCAINA DO SUL;3127;493;2023-06-19 19:56:40
2022;Deputado Estadual;BOCAIÚVA;37149;9054;2023-06-19 19:56:40
2022;Deputado Estadual;BOCAIÚVA DO SUL;9710;2124;2023-06-19 19:56:40
2022;Deputado Estadual;BODOCÓ;25317;4705;2023-06-19 19:56:40
2022;Deputado Estadual;BODOQUENA;6653;1525;2023-06-19 19:56:40
2022;Deputado Estadual;BODÓ;3590;823;2023-06-19 19:56:40
2022;Deputado Estadual;BOFETE;8598;2437;2023-06-19 19:56:40
2022;Deputado Estadual;BOITUVA;46398;10925;2023-06-19 19:56:40
2022;Deputado Estadual;BOM CONSELHO;37495;11305;2023-06-19 19:56:40
2022;Deputado Estadual;BOM DESPACHO;38801;8793;2023-06-19 19:56:40
2022;Deputado Estadual;BOM JARDIM;81044;19885;2023-06-19 19:56:40
2022;Deputado Estadual;BOM JARDIM DA SERRA;3619;713;2023-06-19 19:56:40
2022;Deputado Estadual;BOM JARDIM DE GOIÁS;6953;1570;2023-06-19 19:56:40
2022;Deputado Estadual;BOM JARDIM DE MINAS;5892;1257;2023-06-19 19:56:40
2022;Deputado Estadual;BOM JESUS;41213;7219;2023-06-19 19:56:40
2022;Deputado Estadual;BOM JESUS DA LAPA;50021;11880;2023-06-19 19:56:40
2022;Deputado Estadual;BOM JESUS DA PENHA;3527;700;2023-06-19 19:56:40
2022;Deputado Estadual;BOM JESUS DA SERRA;9647;2852;2023-06-19 19:56:40
2022;Deputado Estadual;BOM JESUS DAS SELVAS;21297;6058;2023-06-19 19:56:40
2022;Deputado Estadual;BOM JESUS DE GOIÁS;17566;4501;2023-06-19 19:56:40
2022;Deputado Estadual;BOM JESUS DO AMPARO;5090;1070;2023-06-19 19:56:40
2022;Deputado Estadual;BOM JESUS DO ARAGUAIA;5011;1531;2023-06-19 19:56:40
2022;Deputado Estadual;BOM JESUS DO GALHO;12435;2946;2023-06-19 19:56:40
2022;Deputado Estadual;BOM JESUS DO ITABAPOANA;30315;7139;2023-06-19 19:56:40
2022;Deputado Estadual;BOM JESUS DO NORTE;7412;1306;2023-06-19 19:56:40
2022;Deputado Estadual;BOM JESUS DO OESTE;1888;249;2023-06-19 19:56:40
2022;Deputado Estadual;BOM JESUS DO SUL;3492;517;2023-06-19 19:56:40
2022;Deputado Estadual;BOM JESUS DO TOCANTINS;14101;2741;2023-06-19 19:56:40
2022;Deputado Estadual;BOM JESUS DOS PERDÕES;18377;3940;2023-06-19 19:56:40
2022;Deputado Estadual;BOM LUGAR;11049;2219;2023-06-19 19:56:40
2022;Deputado Estadual;BOM PRINCÍPIO;10264;1369;2023-06-19 19:56:40
2022;Deputado Estadual;BOM PRINCÍPIO DO PIAUÍ;6086;958;2023-06-19 19:56:40
2022;Deputado Estadual;BOM PROGRESSO;2333;431;2023-06-19 19:56:40
2022;Deputado Estadual;BOM REPOUSO;8916;1396;2023-06-19 19:56:40
2022;Deputado Estadual;BOM RETIRO;6485;1140;2023-06-19 19:56:40
2022;Deputado Estadual;BOM RETIRO DO SUL;9782;1504;2023-06-19 19:56:40
2022;Deputado Estadual;BOM SUCESSO;25233;5566;2023-06-19 19:56:40
2022;Deputado Estadual;BOM SUCESSO DE ITARARÉ;3335;740;2023-06-19 19:56:40
2022;Deputado Estadual;BOM SUCESSO DO SUL;2989;482;2023-06-19 19:56:40
2022;Deputado Estadual;BOMBINHAS;16879;3371;2023-06-19 19:56:40
2022;Deputado Estadual;BONFIM;17265;3053;2023-06-19 19:56:40
2022;Deputado Estadual;BONFIM DO PIAUÍ;4968;877;2023-06-19 19:56:40
2022;Deputado Estadual;BONFINÓPOLIS;6721;1196;2023-06-19 19:56:40
2022;Deputado Estadual;BONFINÓPOLIS DE MINAS;5020;1432;2023-06-19 19:56:40
2022;Deputado Estadual;BONINAL;11162;2903;2023-06-19 19:56:40
2022;Deputado Estadual;BONITO;73070;15096;2023-06-19 19:56:40
2022;Deputado Estadual;BONITO DE MINAS;8229;2534;2023-06-19 19:56:40
2022;Deputado Estadual;BONITO DE SANTA FÉ;7544;1564;2023-06-19 19:56:40
2022;Deputado Estadual;BONÓPOLIS;3293;785;2023-06-19 19:56:40
2022;Deputado Estadual;BOQUEIRÃO;15008;2638;2023-06-19 19:56:40
2022;Deputado Estadual;BOQUEIRÃO DO LEÃO;5439;823;2023-06-19 19:56:40
2022;Deputado Estadual;BOQUEIRÃO DO PIAUÍ;5470;1244;2023-06-19 19:56:40
2022;Deputado Estadual;BOQUIM;21504;4561;2023-06-19 19:56:40
2022;Deputado Estadual;BOQUIRA;17044;4660;2023-06-19 19:56:40
2022;Deputado Estadual;BORACÉIA;3989;872;2023-06-19 19:56:40
2022;Deputado Estadual;BORBA;20894;4323;2023-06-19 19:56:40
2022;Deputado Estadual;BORBOREMA;16089;3787;2023-06-19 19:56:40
2022;Deputado Estadual;BORDA DA MATA;13284;2915;2023-06-19 19:56:40
2022;Deputado Estadual;BOREBI;2222;480;2023-06-19 19:56:40
2022;Deputado Estadual;BORRAZÓPOLIS;6640;1352;2023-06-19 19:56:40
2022;Deputado Estadual;BORÁ;1039;192;2023-06-19 19:56:40
2022;Deputado Estadual;BOSSOROCA;5104;1027;2023-06-19 19:56:40
2022;Deputado Estadual;BOTELHOS;12897;3140;2023-06-19 19:56:40
2022;Deputado Estadual;BOTUCATU;107268;20179;2023-06-19 19:56:40
2022;Deputado Estadual;BOTUMIRIM;5407;1585;2023-06-19 19:56:40
2022;Deputado Estadual;BOTUPORÃ;9919;2755;2023-06-19 19:56:40
2022;Deputado Estadual;BOTUVERÁ;4314;486;2023-06-19 19:56:40
2022;Deputado Estadual;BOZANO;2358;314;2023-06-19 19:56:40
2022;Deputado Estadual;BRAGA;2844;511;2023-06-19 19:56:40
2022;Deputado Estadual;BRAGANEY;4606;994;2023-06-19 19:56:40
2022;Deputado Estadual;BRAGANÇA;89316;18900;2023-06-19 19:56:40
2022;Deputado Estadual;BRAGANÇA PAULISTA;135364;29793;2023-06-19 19:56:40
